aircraft_id,tail_number,aircraft_model,airline,status,creation_date
1071,N699SW,B737-300,Southwest Airlines,Active,2009-05-14T14:43:00.000
1070,N608DL,B757-200,Delta Air Lines,Active,2009-05-14T14:40:00.000
1069,316US,A320-200,Northwest Airlines,Inactive,2009-05-14T08:50:00.000
1068,N370SW,B737-300,Southwest Airlines,Active,2009-05-14T05:30:00.000
1067,N865AS,CRJ-200,Delta Air Lines,Active,2009-05-12T14:31:00.000
1066,N372DA,B737-800,Delta Air Lines,Active,2009-05-12T14:29:00.000
1065,N3722D,B737-800,Delta Air Lines,Active,2009-05-12T14:26:00.000
1064,N191UW,A321-200,US Airways,Inactive,2009-05-12T13:44:00.000
1063,N333NW,A320-200,Northwest Airlines,Inactive,2009-05-12T10:20:00.000
1062,N733MA,B737-800,Miami Air International,Active,2009-05-12T10:05:00.000
1061,N474WN,B737-700,Southwest Airlines,Active,2009-05-12T05:08:00.000
1045,327NW,A320-200,Delta Air Lines,Active,2009-05-11T07:47:00.000
1044,N662HP,A320-200,US Airways,Inactive,2009-05-10T14:46:00.000
1043,N954SW,CRJ-200,Skywest Airlines,Active,2009-05-10T06:22:00.000
1042,N592HA,B767-300,Hawaiian Airlines,Active,2009-05-09T14:58:00.000
1041,N606SK,CRJ-200,Skywest Airlines,Active,2009-05-09T14:56:00.000
1040,N423SW,CRJ-200,Skywest Airlines,Active,2009-05-08T16:35:00.000
1039,N394DA,B737-800,Delta Air Lines,Active,2009-05-08T16:33:00.000
1038,N368NW,A320-200,Northwest Airlines,Inactive,2009-05-08T16:20:00.000
1037,365NW,A320-200,Northwest Airlines,Inactive,2009-05-08T10:15:00.000
1036,XA UCZ,A320-200,Mexicana Airlines,Active,2009-05-08T01:22:00.000
1035,N308SW,EMB-120,Skywest Airlines,Inactive,2009-05-07T19:00:00.000
1034,N309US,A320-200,Northwest Airlines,Inactive,2009-05-07T09:20:00.000
1033,N460SW,CRJ-200,Skywest Airlines,Active,2009-05-06T14:32:00.000
1032,N751SW,B737-700,Southwest Airlines,Active,2009-05-06T05:31:00.000
1031,N735SA,B737-700,Southwest Airlines,Active,2009-05-06T05:28:00.000
1030,N376SW,B737-300,Southwest Airlines,Active,2009-05-06T05:25:00.000
1029,DAIHC,A340-600,Lufthansa German Airlines,Active,2009-05-06T00:49:00.000
1028,N465SW,CRJ-200,Skywest Airlines,Active,2009-05-05T16:07:00.000
1027,N693DL,B757-200,Delta Air Lines,Active,2009-05-05T15:50:00.000
1026,N398DA,B737-800,Delta Air Lines,Active,2009-05-05T15:37:00.000
1025,N372NW,A320-200,Northwest Airlines,Inactive,2009-05-05T08:07:00.000
1024,N642WN,B737-300,Southwest Airlines,Active,2009-05-05T05:26:00.000
1023,N77295,B737-800,United Airlines,Active,2009-05-04T15:51:00.000
1022,N583HA,B767-300,Hawaiian Airlines,Active,2009-05-04T14:44:00.000
1021,N446SW,CRJ-200,Delta Air Lines,Active,2009-05-04T14:41:00.000
1020,N350NA,A320-200,Northwest Airlines,Inactive,2009-05-04T06:45:00.000
1019,N648UA,B767-300,United Airlines - Pre 07/01/2013,Inactive,2009-05-03T22:39:00.000
1018,N643DL,B757-200,Delta Air Lines,Active,2009-05-03T15:45:00.000
1017,3717DL,B737-800,Delta Air Lines,Active,2009-05-03T14:51:00.000
1016,N426SW,CRJ-200,Skywest Airlines,Active,2009-05-03T14:47:00.000
1015,344NW,A320-200,Delta Air Lines,Active,2009-05-03T11:25:00.000
1014,N604SK,CRJ-200,Skywest Airlines,Active,2009-05-02T14:37:00.000
1013,N369NW,A320-200,Northwest Airlines,Inactive,2009-05-02T06:20:00.000
1012,N470WN,B737-700,Southwest Airlines,Active,2009-05-02T05:20:00.000
1011,N3715D,B737-800,Delta Air Lines,Active,2009-05-01T15:02:00.000
1010,N330SW,B737-300,Southwest Airlines,Active,2009-05-01T04:53:00.000
1009,BLIE,B747-400,Cathay Pacific,Active,2009-04-30T10:46:00.000
1008,N325US,A320-200,Northwest Airlines,Inactive,2009-04-30T10:41:00.000
1007,N626SW,B737-300,Southwest Airlines,Active,2009-04-30T05:10:00.000
1006,N320MX,A320-200,Mexicana Airlines,Active,2009-04-30T01:29:00.000
1005,N530VX,A319-,Virgin America,Inactive,2009-04-30T01:26:00.000
1004,N332MX,A320-200,Mexicana Airlines,Active,2009-04-30T01:22:00.000
1003,N718MX,B737-200,Mexicana Airlines,Active,2009-04-30T01:09:00.000
1002,N718AS,B737-400,Alaska Airlines,Active,2009-04-30T00:52:00.000
1001,N445SW,CRJ-200,Skywest Airlines,Active,2009-04-29T15:08:00.000
1000,N603DL,B757-200,Delta Air Lines,Active,2009-04-28T15:42:00.000
999,BHOY,B747-400,Cathay Pacific,Active,2009-04-28T13:05:00.000
998,TESTIO,A300-600,ABX Air,Inactive,2009-04-28T11:27:00.000
997,BHY,B747-400,Cathay Pacific,Inactive,2009-04-28T09:35:00.000
996,N957SW,CRJ-200,Skywest Airlines,Active,2009-04-28T07:26:00.000
995,N627SW,B737-300,Southwest Airlines,Active,2009-04-28T05:09:00.000
994,N408SW,CRJ-200,Delta Air Lines,Active,2009-04-27T14:50:00.000
993,N339SW,B737-300,Southwest Airlines,Active,2009-04-27T05:21:00.000
992,N373DA,B737-800,Delta Air Lines,Active,2009-04-26T14:35:00.000
991,N317WN,B737-300,Southwest Airlines,Active,2009-04-26T05:28:00.000
990,N785UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-04-26T01:22:00.000
989,N429SW,CRJ-200,Skywest Airlines,Active,2009-04-25T14:29:00.000
988,N635SW,B737-300,Southwest Airlines,Active,2009-04-25T04:33:00.000
987,N791AS,B737-400,Alaska Airlines,Active,2009-04-24T17:46:00.000
986,N441SW,CRJ-200,Skywest Airlines,Active,2009-04-24T14:35:00.000
985,N708SW,B737-700,Southwest Airlines,Active,2009-04-24T05:20:00.000
984,N392SW,B737-300,Southwest Airlines,Active,2009-04-24T05:18:00.000
983,N864SW,CRJ-200,Skywest Airlines,Active,2009-04-23T14:28:00.000
982,N720WN,B737-700,Southwest Airlines,Active,2009-04-23T05:35:00.000
981,N375SW,B737-300,Southwest Airlines,Active,2009-04-23T05:31:00.000
980,N379DA,B737-800,Delta Air Lines,Active,2009-04-22T14:32:00.000
979,N679AA,B737-300,Southwest Airlines,Active,2009-04-22T05:37:00.000
978,N780AS,B737-400,Alaska Airlines,Active,2009-04-21T22:57:00.000
977,N703AS,B737-400,Alaska Airlines,Active,2009-04-21T22:50:00.000
976,N415MX,A320-200,Mexicana Airlines,Active,2009-04-21T22:45:00.000
975,N291MX,A320-200,Mexicana Airlines,Active,2009-04-21T22:38:00.000
974,N428MX,A320-200,Mexicana Airlines,Active,2009-04-21T22:33:00.000
973,N517AS,B737-900,Alaska Airlines,Active,2009-04-21T22:14:00.000
972,N676AW,A320-200,US Airways,Inactive,2009-04-21T22:00:00.000
971,N763AS,B737-400,Alaska Airlines,Active,2009-04-21T21:52:00.000
969,N244YV,EMB-120,Skywest Airlines,Inactive,2009-04-21T21:41:00.000
970,N680DL,B757-300,Delta Air Lines,Active,2009-04-21T21:41:00.000
968,N794AS,B737-400,Alaska Airlines,Active,2009-04-21T21:06:00.000
967,N583AS,B737-800,Alaska Airlines,Active,2009-04-21T21:04:00.000
966,N37252,B737-800,United Airlines,Active,2009-04-21T20:34:00.000
965,N447SW,CRJ-200,Delta Air Lines,Active,2009-04-21T14:24:00.000
964,N637DL,B757-200,Delta Air Lines,Active,2009-04-21T14:22:00.000
963,N391DA,B737-800,Delta Air Lines,Active,2009-04-21T14:19:00.000
962,N181US,A321-200,US Airways,Inactive,2009-04-21T13:37:00.000
961,N744SW,B737-700,Southwest Airlines,Active,2009-04-21T05:16:00.000
960,N316DA,B737-800,Delta Air Lines,Active,2009-04-20T14:52:00.000
959,N669DN,B757-200,Delta Air Lines,Active,2009-04-20T14:50:00.000
958,N411SK,CRJ-200,Delta Air Lines,Active,2009-04-20T09:55:00.000
957,N450WN,B737-700,Southwest Airlines,Active,2009-04-20T05:41:00.000
956,N399WN,B737-300,Southwest Airlines,Active,2009-04-20T05:39:00.000
955,N436WN,B737-700,Southwest Airlines,Active,2009-04-19T07:03:00.000
954,N363SW,B737-300,Southwest Airlines,Active,2009-04-17T05:22:00.000
953,N479WN,B737-700,Southwest Airlines,Active,2009-04-17T05:18:00.000
952,N746SW,B737-700,Southwest Airlines,Active,2009-04-17T05:16:00.000
951,N388SW,B737-300,Southwest Airlines,Active,2009-04-16T05:22:00.000
950,N464SW,CRJ-200,Skywest Airlines,Active,2009-04-15T14:26:00.000
949,N708SA,B747-200,Southern Air,Active,2009-04-15T13:28:00.000
948,N704SA,B747-200,Southern Air,Active,2009-04-15T13:27:00.000
947,N462WN,B737-700,Southwest Airlines,Active,2009-04-15T05:01:00.000
946,N377DA,B737-800,Delta Air Lines,Active,2009-04-14T14:36:00.000
945,N444WN,B737-700,Southwest Airlines,Active,2009-04-14T04:55:00.000
944,N4878U,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-04-14T01:48:00.000
943,N672DL,B757-200,Delta Air Lines,Active,2009-04-13T15:06:00.000
942,N461SW,CRJ-200,Skywest Airlines,Active,2009-04-13T15:04:00.000
941,N385DN,B737-800,Delta Air Lines,Active,2009-04-13T15:02:00.000
940,N210WN,B737-700,Southwest Airlines,Active,2009-04-12T05:08:00.000
939,N768SW,B737-700,Southwest Airlines,Active,2009-04-12T05:04:00.000
938,N799UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-04-12T00:39:00.000
937,N284YV,EMB-120,Skywest Airlines,Inactive,2009-04-11T21:16:00.000
936,N529VA,A319-,Virgin America,Inactive,2009-04-11T17:34:00.000
935,N465WN,B737-700,Southwest Airlines,Active,2009-04-11T05:56:00.000
934,N640US,B747-200,Northwest Airlines,Inactive,2009-04-10T20:08:00.000
933,N3729D,B737-800,Delta Air Lines,Active,2009-04-10T15:02:00.000
932,N916WN,B737-700,Southwest Airlines,Active,2009-04-10T05:36:00.000
931,N455SW,CRJ-200,Skywest Airlines,Active,2009-04-09T14:33:00.000
930,N666DL,B757-200,Delta Air Lines,Active,2009-04-09T14:30:00.000
929,N453SW,CRJ-200,Skywest Airlines,Active,2009-04-08T17:36:00.000
928,N6709D,B757-200,Delta Air Lines,Active,2009-04-08T17:33:00.000
927,N459SW,CRJ-200,Skywest Airlines,Active,2009-04-07T14:18:00.000
926,N378DA,B737-800,Delta Air Lines,Active,2009-04-07T14:15:00.000
925,N476WN,B737-700,Southwest Airlines,Active,2009-04-07T05:18:00.000
924,N799SW,B737-700,Southwest Airlines,Active,2009-04-07T05:17:00.000
923,N442WN,B737-700,Southwest Airlines,Active,2009-04-07T05:15:00.000
922,JA03KZ,B747-400,Nippon Cargo Airlines,Active,2009-04-06T09:13:00.000
921,N490WN,B737-700,Southwest Airlines,Active,2009-04-06T05:14:00.000
920,N443SW,CRJ-200,Delta Air Lines,Active,2009-04-05T14:29:00.000
919,N375DA,B737-800,Delta Air Lines,Active,2009-04-05T14:28:00.000
918,N202SW,B737-700,Southwest Airlines,Active,2009-04-05T04:42:00.000
917,N053CA,B767-400ER,United Airlines,Inactive,2009-04-04T14:35:00.000
916,N174US,A321-200,US Airways,Inactive,2009-04-03T16:40:00.000
915,N281WN,B737-700,Southwest Airlines,Active,2009-04-03T05:25:00.000
914,N259WN,B737-700,Southwest Airlines,Active,2009-04-03T05:23:00.000
913,N732SW,B737-700,Southwest Airlines,Active,2009-04-02T05:25:00.000
912,N271LV,B737-700,Southwest Airlines,Active,2009-04-02T05:24:00.000
911,N452CW,CRJ-200,Delta Air Lines,Active,2009-04-01T14:58:00.000
910,N381DN,B737-800,Delta Air Lines,Active,2009-04-01T14:45:00.000
909,N629DL,B757-200,Delta Air Lines,Active,2009-04-01T14:39:00.000
908,N463WN,B737-700,Southwest Airlines,Active,2009-04-01T05:20:00.000
907,N8187U,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-03-31T14:11:00.000
906,N602SW,B737-300,Southwest Airlines,Active,2009-03-31T04:41:00.000
905,N430SW,CRJ-200,Skywest Airlines,Active,2009-03-30T16:01:00.000
904,N663DN,B757-200,Delta Air Lines,Active,2009-03-30T15:57:00.000
903,N658SW,B737-300,Southwest Airlines,Active,2009-03-30T04:56:00.000
902,N384DA,B737-800,Delta Air Lines,Active,2009-03-29T14:41:00.000
901,N305SW,B737-300,Southwest Airlines,Active,2009-03-28T21:20:00.000
900,N783UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-28T20:58:00.000
899,N438SW,CRJ-200,Skywest Airlines,Active,2009-03-28T14:26:00.000
898,N625DL,B757-200,Delta Air Lines,Active,2009-03-28T14:25:00.000
897,N654DL,B757-200,Delta Air Lines,Active,2009-03-28T14:22:00.000
896,XATVU,A300-600,Swissport USA,Active,2009-03-28T12:34:00.000
895,N749SA,B747-300,Southern Air,Active,2009-03-28T10:25:00.000
894,N917WN,B737-700,Southwest Airlines,Active,2009-03-28T05:23:00.000
893,N609SW,B737-300,Southwest Airlines,Active,2009-03-28T05:18:00.000
892,N422SF,CRJ-100,Signature Flight Support,Active,2009-03-27T18:47:00.000
891,N405SW,CRJ-200,Skywest Airlines,Inactive,2009-03-27T14:50:00.000
890,N3723D,B737-800,Delta Air Lines,Active,2009-03-27T14:43:00.000
889,B18711,B747-400,China Airlines,Active,2009-03-26T21:17:00.000
888,BLCC,B747-400,Cathay Pacific,Active,2009-03-26T16:49:00.000
887,N346SW,B737-300,Southwest Airlines,Active,2009-03-26T14:58:00.000
886,N905WN,B737-700,Southwest Airlines,Active,2009-03-26T05:19:00.000
885,N262WN,B737-700,Southwest Airlines,Active,2009-03-26T05:16:00.000
884,N787UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-25T20:00:00.000
883,N432SW,CRJ-200,Skywest Airlines,Active,2009-03-25T15:45:00.000
882,N783SW,B737-700,Southwest Airlines,Active,2009-03-25T09:39:00.000
881,N378SW,B737-300,Southwest Airlines,Active,2009-03-25T09:36:00.000
880,N623VX,A320-200,Virgin America,Inactive,2009-03-24T11:31:00.000
879,N788AS,B737-400,Alaska Airlines,Active,2009-03-24T11:17:00.000
878,N792AS,B737-400,Alaska Airlines,Active,2009-03-24T11:09:00.000
877,N795AS,B737-400,Alaska Airlines,Active,2009-03-24T11:04:00.000
876,N478WN,B737-700,Southwest Airlines,Active,2009-03-24T05:19:00.000
875,N386SW,B737-300,Southwest Airlines,Active,2009-03-24T05:14:00.000
874,N585HA,B767-300,Hawaiian Airlines,Active,2009-03-22T14:57:00.000
873,N128UA,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-03-21T19:46:00.000
872,N348SW,B737-300,Southwest Airlines,Active,2009-03-21T18:51:00.000
871,N687SW,B737-300,Southwest Airlines,Active,2009-03-21T18:49:00.000
870,N593HA,B767-300,Hawaiian Airlines,Active,2009-03-21T14:38:00.000
869,N869SW,CRJ-200,Skywest Airlines,Active,2009-03-21T14:35:00.000
868,N602DL,B757-200,Delta Air Lines,Active,2009-03-21T14:32:00.000
867,N697SW,B737-300,Southwest Airlines,Active,2009-03-21T05:29:00.000
866,N167US,A321-200,US Airways,Inactive,2009-03-20T21:39:00.000
865,N452SW,CRJ-200,Skywest Airlines,Active,2009-03-20T14:10:00.000
864,N625SW,B737-300,Southwest Airlines,Active,2009-03-19T20:09:00.000
863,N463SW,CRJ-200,Skywest Airlines,Active,2009-03-19T14:24:00.000
862,N391SW,B737-300,Southwest Airlines,Active,2009-03-19T09:04:00.000
861,N3706D,B737-800,Delta Air Lines,Active,2009-03-18T16:39:00.000
860,N410SW,CRJ-200,Skywest Airlines,Inactive,2009-03-18T14:27:00.000
859,N326NB,A319-,Northwest Airlines,Inactive,2009-03-18T13:27:00.000
858,N347SW,B737-300,Southwest Airlines,Active,2009-03-18T09:06:00.000
857,N796UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-18T01:31:00.000
856,N591HA,B767-300,Hawaiian Airlines,Active,2009-03-17T20:28:00.000
855,N608SW,B737-300,Southwest Airlines,Active,2009-03-17T19:52:00.000
854,N273SW,B737-700,Southwest Airlines,Active,2009-03-17T19:48:00.000
853,N34282,B737-800,United Airlines,Active,2009-03-17T16:52:00.000
852,N388LS,B747-SP,Qantas Airways,Active,2009-03-17T16:28:00.000
851,N756AS,B737-400,Alaska Airlines,Active,2009-03-17T16:09:00.000
850,N681DA,B757-200,Delta Air Lines,Active,2009-03-17T14:35:00.000
849,N738CB,B737-700,Southwest Airlines,Active,2009-03-17T05:32:00.000
848,N455WN,B737-700,Southwest Airlines,Active,2009-03-17T05:30:00.000
847,N327SW,B737-300,Southwest Airlines,Active,2009-03-17T05:28:00.000
846,N382DA,B737-800,Delta Air Lines,Active,2009-03-16T15:08:00.000
845,N610DL,B757-200,Delta Air Lines,Active,2009-03-16T15:06:00.000
844,N221WN,B737-700,Southwest Airlines,Active,2009-03-16T05:18:00.000
843,N334SW,B737-300,Southwest Airlines,Active,2009-03-16T05:16:00.000
842,N768UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-16T01:56:00.000
841,A7HJT,A330-200,Signature Flight Support,Active,2009-03-15T20:14:00.000
840,N380DA,B737-800,Delta Air Lines,Active,2009-03-15T14:59:00.000
839,N410WN,B737-700,Southwest Airlines,Active,2009-03-15T11:20:00.000
838,N214UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-14T20:28:00.000
837,N440SW,CRJ-200,Skywest Airlines,Active,2009-03-14T14:17:00.000
836,N930WN,B737-700,Southwest Airlines,Active,2009-03-14T05:31:00.000
835,N690SW,B737-300,Southwest Airlines,Active,2009-03-14T05:29:00.000
834,N210UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-13T20:40:00.000
833,N477EV,B747-100,Evergreen International Airlines,Active,2009-03-13T16:55:00.000
832,N181UA,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-03-13T14:34:00.000
831,N454,CRJ-100,Skywest Airlines,Inactive,2009-03-13T14:08:00.000
830,N616SW,B737-700,Southwest Airlines,Active,2009-03-13T05:17:00.000
829,N211UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-12T17:50:00.000
828,N449SW,CRJ-200,Skywest Airlines,Active,2009-03-12T15:22:00.000
827,N332SW,B737-300,Southwest Airlines,Active,2009-03-12T05:39:00.000
826,N8479U,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-03-11T20:34:00.000
825,N3719D,B737-800,Delta Air Lines,Active,2009-03-11T15:16:00.000
824,N389DA,B737-800,Delta Air Lines,Active,2009-03-11T15:02:00.000
823,N624DL,B757-200,Delta Air Lines,Active,2009-03-11T14:57:00.000
822,N351NB,A319-,Northwest Airlines,Inactive,2009-03-11T09:08:00.000
821,N630WN,B737-300,Southwest Airlines,Active,2009-03-11T05:26:00.000
818,N801DM,B757-200,Pace Airlines,Active,2009-03-10T09:41:00.000
817,N682SW,B737-300,Southwest Airlines,Active,2009-03-10T05:34:00.000
816,N771AS,B737-400,Alaska Airlines,Active,2009-03-09T22:41:00.000
815,N706CK,B747-200,Kalitta Air,Active,2009-03-09T17:48:00.000
814,N623DL,B757-200,Delta Air Lines,Active,2009-03-09T15:30:00.000
813,N3730B,B737-800,Delta Air Lines,Active,2009-03-09T15:26:00.000
812,N653SW,B737-300,Southwest Airlines,Active,2009-03-09T14:50:00.000
811,N786AS,B737-400,Alaska Airlines,Active,2009-03-09T14:09:00.000
810,N180US,A321-200,US Airways,Inactive,2009-03-09T14:02:00.000
809,N784AS,B737-400,Alaska Airlines,Active,2009-03-09T13:45:00.000
808,N778AS,B737-400,Alaska Airlines,Active,2009-03-09T13:39:00.000
807,N629VX,A320-200,Virgin America,Inactive,2009-03-09T12:31:00.000
806,N779AS,B737-400,Alaska Airlines,Active,2009-03-09T12:26:00.000
805,2985UA,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-03-09T12:06:00.000
804,N624SW,B737-300,Southwest Airlines,Active,2009-03-09T05:13:00.000
803,N661DN,B757-200,Delta Air Lines,Active,2009-03-08T15:45:00.000
802,N76503,B737-800,United Airlines,Active,2009-03-07T18:46:00.000
801,N687DL,B757-200,Delta Air Lines,Active,2009-03-07T14:36:00.000
800,N673DL,B757-200,Delta Air Lines,Active,2009-03-07T14:32:00.000
799,318SW,B737-300,Southwest Airlines,Active,2009-03-07T07:47:00.000
798,N212UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-06T21:49:00.000
797,N924WN,B737-700,Southwest Airlines,Active,2009-03-06T05:33:00.000
796,N610WN,B737-300,Southwest Airlines,Active,2009-03-06T05:30:00.000
795,N215UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-03-05T20:38:00.000
794,N7005Z,C130,Signature Flight Support,Active,2009-03-05T10:28:00.000
793,N743SW,B737-700,Southwest Airlines,Active,2009-03-05T05:22:00.000
792,N183UW,A321-200,US Airways,Inactive,2009-03-04T15:56:00.000
791,N406WN,B737-700,Southwest Airlines,Active,2009-03-04T05:33:00.000
790,N621SW,B737-300,Southwest Airlines,Active,2009-03-04T05:31:00.000
789,N770SA,B737-700,Southwest Airlines,Active,2009-03-03T06:05:00.000
788,N111HA,A320-100,Hawaiian Airlines,Inactive,2009-03-02T21:56:00.000
787,N588HA,B767-300,Hawaiian Airlines,Active,2009-03-02T15:53:00.000
786,N636DL,B757-200,Delta Air Lines,Active,2009-03-02T15:51:00.000
785,N763SW,B737-700,Southwest Airlines,Active,2009-03-02T10:23:00.000
784,N659SW,B737-300,Southwest Airlines,Active,2009-03-02T10:18:00.000
783,N673UA,B767-300,United Airlines - Pre 07/01/2013,Inactive,2009-03-01T16:19:00.000
782,N111DL,B767-300,Delta Air Lines,Active,2009-03-01T14:57:00.000
781,N111SW,CRJ-100,Southwest Airlines,Inactive,2009-03-01T14:38:00.000
773,N316US,A320-200,Northwest Airlines,Inactive,2009-02-03T13:25:00.000
772,N399SW,B737-300,Southwest Airlines,Active,2009-01-30T10:01:00.000
771,N313AS,B737-100,Alaska Airlines,Active,2009-01-30T08:51:00.000
770,N731SA,B737-700,Southwest Airlines,Active,2009-01-29T17:01:00.000
769,N764SW,B737-700,Southwest Airlines,Active,2009-01-29T16:46:00.000
768,N905NW,A330-200,Northwest Airlines,Inactive,2009-01-29T14:49:00.000
767,N172US,A321-200,US Airways,Inactive,2009-01-29T13:10:00.000
766,N6801D,B757-200,Delta Air Lines,Active,2009-01-29T12:27:00.000
765,N217SW,EMB-120,Skywest Airlines,Inactive,2009-01-29T12:26:00.000
764,N925SW,CRJ-200,Skywest Airlines,Active,2009-01-29T12:16:00.000
763,N590NW,B757-300,Northwest Airlines,Inactive,2009-01-29T12:07:00.000
762,N705AS,B737-400,Alaska Airlines,Active,2009-01-29T12:00:00.000
761,N918SW,CRJ-200,Skywest Airlines,Active,2009-01-29T11:59:00.000
760,N944SW,CRJ-200,Skywest Airlines,Active,2009-01-29T11:56:00.000
759,N796AS,B737-400,Alaska Airlines,Active,2009-01-29T11:54:00.000
758,N180UA,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-01-29T11:46:00.000
757,N527AS,B737-800,Alaska Airlines,Active,2009-01-29T11:26:00.000
756,N767AS,B737-400,Alaska Airlines,Active,2009-01-29T11:22:00.000
755,N502SW,B737-500,Southwest Airlines,Active,2009-01-29T09:54:00.000
754,N683SW,B737-300,Southwest Airlines,Active,2009-01-29T09:44:00.000
753,N515SW,B737-500,Southwest Airlines,Active,2009-01-29T09:38:00.000
752,N636WN,B737-300,Southwest Airlines,Active,2009-01-29T09:36:00.000
751,N506SW,B737-500,Southwest Airlines,Active,2009-01-29T09:34:00.000
750,N509SW,B737-500,Southwest Airlines,Active,2009-01-29T09:26:00.000
749,N508SW,B737-500,Southwest Airlines,Active,2009-01-28T17:38:00.000
748,N627DL,B757-200,Delta Air Lines,Active,2009-01-28T16:41:00.000
747,N615DL,B757-200,Delta Air Lines,Active,2009-01-28T15:36:00.000
746,N690DL,B757-200,Delta Air Lines,Active,2009-01-28T15:31:00.000
745,N265JB,EMB-190,JetBlue Airways,Active,2009-01-28T15:28:00.000
744,N714CB,B737-700,Southwest Airlines,Active,2009-01-28T14:18:00.000
743,N922WN,B737-700,Southwest Airlines,Active,2009-01-28T14:13:00.000
742,N671DL,B757-200,Delta Air Lines,Active,2009-01-28T14:08:00.000
741,N374DA,B737-800,Delta Air Lines,Active,2009-01-28T14:02:00.000
740,N613DL,B757-200,Delta Air Lines,Active,2009-01-28T13:48:00.000
739,N3739P,B737-800,Delta Air Lines,Active,2009-01-28T13:38:00.000
738,N131DN,B767-300,Delta Air Lines,Active,2009-01-28T13:32:00.000
736,N926SW,CRJ-200,Skywest Airlines,Active,2009-01-27T16:39:00.000
735,N909SW,CRJ-200,Skywest Airlines,Active,2009-01-27T16:36:00.000
733,N204UA,B777-200,United Airlines - Pre 07/01/2013,Inactive,2009-01-27T16:16:00.000
732,N622SW,B737-300,Southwest Airlines,Active,2009-01-27T16:13:00.000
731,N682TA,A320-100,"TACA International Airlines, S.A.",Active,2009-01-27T16:08:00.000
730,N258WN,B737-700,Southwest Airlines,Active,2009-01-27T16:07:00.000
729,N309SW,B737-300,Southwest Airlines,Active,2009-01-27T16:04:00.000
728,N335SW,B737-300,Southwest Airlines,Active,2009-01-27T15:26:00.000
727,N742SW,B737-700,Southwest Airlines,Active,2009-01-27T15:20:00.000
726,N858NW,A330-200,Northwest Airlines,Inactive,2009-01-27T14:36:00.000
725,N309AS,B737-900,Alaska Airlines,Active,2009-01-27T14:30:00.000
724,N393DA,B737-800,Delta Air Lines,Active,2009-01-27T14:29:00.000
723,N303AS,B737-900,Alaska Airlines,Active,2009-01-27T14:20:00.000
722,N562AS,B737-800,Alaska Airlines,Active,2009-01-27T14:16:00.000
721,N409AS,B737-900,Alaska Airlines,Active,2009-01-27T14:13:00.000
720,N317AS,B737-900,Alaska Airlines,Active,2009-01-27T13:39:00.000
719,N318AS,B737-900,Alaska Airlines,Active,2009-01-27T13:37:00.000
718,N955SW,CRJ-200,Skywest Airlines,Active,2009-01-27T13:02:00.000
717,N912SW,CRJ-200,Skywest Airlines,Active,2009-01-27T12:53:00.000
716,N182UW,A321-200,US Airways,Inactive,2009-01-27T11:49:00.000
715,N179UW,A321-200,US Airways,Inactive,2009-01-27T11:48:00.000
714,N173US,A321-200,US Airways,Inactive,2009-01-27T11:36:00.000
713,N665AW,A320-200,US Airways,Inactive,2009-01-27T11:29:00.000
712,N169US,A321-200,US Airways,Inactive,2009-01-27T11:20:00.000
711,N651AW,A320-200,US Airways,Inactive,2009-01-27T10:21:00.000
710,N675DL,B757-200,Delta Air Lines,Active,2009-01-26T18:06:00.000
709,N638DL,B757-200,Delta Air Lines,Active,2009-01-26T15:22:00.000
708,N3737C,B737-800,Delta Air Lines,Active,2009-01-26T10:31:00.000
495,N795SW,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
141,N3761R,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
93,N124DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
496,N796SW,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
94,N125DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
537,N825AW,A319-,US Airways,Inactive,2009-01-23T00:00:00.000
34,N797AS,B737-400,Alaska Airlines,Active,2009-01-23T00:00:00.000
497,N797MX,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
498,N798SW,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
95,N126DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
35,N799AS,B737-400,Alaska Airlines,Active,2009-01-23T00:00:00.000
